idx,tf,n_dir,dir_sum,dir_pf,n_inv,inv_sum,inv_pf,cfg_str
900,M15,301,138.64,0.0,301,-309.54,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_old_sl0.35_rr1
901,M15,301,288.27,0.0,301,-337.13,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3
902,M15,301,680.12,0.0,301,-684.18,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1
903,M15,301,1023.19,0.0,301,-530.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3
904,M15,305,431.73,0.0,305,-306.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_old_sl0.2_rr1
905,M15,305,223.37,0.0,305,-313.52,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3
906,M15,305,452.75,0.0,305,-0.43,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_rr_sl0.2_rr1
907,M15,305,763.13,0.0,305,250.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_rr_sl0.2_rr1.3
908,M15,305,237.84,0.0,305,-237.29,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_old_sl0.35_rr1
909,M15,305,137.47,0.0,305,-286.06,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_old_sl0.35_rr1.3
910,M15,305,549.35,0.0,305,-30.11,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_rr_sl0.35_rr1
911,M15,305,487.49,0.0,305,244.26,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_zone_rr_sl0.35_rr1.3
912,M15,222,124.64,0.0,222,3.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_old_sl0.2_rr1
913,M15,222,165.41,0.0,222,-42.71,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_old_sl0.2_rr1.3
914,M15,222,643.5,0.0,222,-427.54,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_rr_sl0.2_rr1
915,M15,222,572.97,0.0,222,-469.41,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_rr_sl0.2_rr1.3
916,M15,220,278.3,0.0,220,-162.81,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_old_sl0.35_rr1
917,M15,220,344.89,0.0,220,-188.88,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_old_sl0.35_rr1.3
918,M15,220,733.93,0.0,220,-400.91,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_rr_sl0.35_rr1
919,M15,220,914.7,0.0,220,-277.68,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_swing_rr_sl0.35_rr1.3
920,M15,223,505.94,0.0,223,-84.29,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_old_sl0.2_rr1
921,M15,223,316.69,0.0,223,30.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_old_sl0.2_rr1.3
922,M15,223,313.0,0.0,223,-47.43,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_rr_sl0.2_rr1
923,M15,223,495.64,0.0,223,171.41,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_rr_sl0.2_rr1.3
924,M15,223,417.15,0.0,223,-108.85,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_old_sl0.35_rr1
925,M15,223,253.22,0.0,223,8.68,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_old_sl0.35_rr1.3
926,M15,223,271.56,0.0,223,12.08,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_rr_sl0.35_rr1
927,M15,223,520.58,0.0,223,97.95,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm1_zone_rr_sl0.35_rr1.3
928,M15,282,282.11,0.0,282,-185.56,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_old_sl0.2_rr1
929,M15,282,326.04,0.0,282,-304.73,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_old_sl0.2_rr1.3
930,M15,282,1429.32,0.0,282,-152.81,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_rr_sl0.2_rr1
931,M15,282,943.02,0.0,282,-156.04,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_rr_sl0.2_rr1.3
932,M15,280,346.16,0.0,280,-493.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_old_sl0.35_rr1
933,M15,280,260.48,0.0,280,-494.89,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_old_sl0.35_rr1.3
934,M15,280,1149.87,0.0,280,-306.36,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_rr_sl0.35_rr1
935,M15,280,918.97,0.0,280,-337.54,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_swing_rr_sl0.35_rr1.3
936,M15,284,360.79,0.0,284,-337.88,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_old_sl0.2_rr1
937,M15,284,250.26,0.0,284,-198.16,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_old_sl0.2_rr1.3
938,M15,284,643.64,0.0,284,-351.01,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_rr_sl0.2_rr1
939,M15,284,281.71,0.0,284,-421.05,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_rr_sl0.2_rr1.3
940,M15,284,316.8,0.0,284,-261.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_old_sl0.35_rr1
941,M15,284,199.42,0.0,284,-145.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_old_sl0.35_rr1.3
942,M15,284,716.42,0.0,284,-296.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_rr_sl0.35_rr1
943,M15,284,315.94,0.0,284,-401.21,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm0.6_zone_rr_sl0.35_rr1.3
944,M15,210,102.74,0.0,210,-68.48,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_old_sl0.2_rr1
945,M15,210,95.53,0.0,210,-158.86,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_old_sl0.2_rr1.3
946,M15,210,887.6,0.0,210,-396.86,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_rr_sl0.2_rr1
947,M15,210,606.44,0.0,210,-409.24,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_rr_sl0.2_rr1.3
948,M15,208,156.25,0.0,208,-77.0,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_old_sl0.35_rr1
949,M15,208,17.68,0.0,208,-172.32,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_old_sl0.35_rr1.3
950,M15,208,249.3,0.0,208,-617.0,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_rr_sl0.35_rr1
951,M15,208,-125.76,0.0,208,-451.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_swing_rr_sl0.35_rr1.3
952,M15,211,304.08,0.0,211,-116.71,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_old_sl0.2_rr1
953,M15,211,-64.94,0.0,211,9.07,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_old_sl0.2_rr1.3
954,M15,211,557.6,0.0,211,-129.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_rr_sl0.2_rr1
955,M15,211,689.55,0.0,211,-190.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_rr_sl0.2_rr1.3
956,M15,211,234.29,0.0,211,-6.03,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_old_sl0.35_rr1
957,M15,211,-133.83,0.0,211,23.53,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_old_sl0.35_rr1.3
958,M15,211,615.53,0.0,211,-146.94,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_rr_sl0.35_rr1
959,M15,211,708.6,0.0,211,-148.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl16_tm1_zone_rr_sl0.35_rr1.3
960,M15,536,-316.07,0.0,536,331.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_old_sl0.2_rr1
961,M15,536,-201.98,0.0,536,202.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_old_sl0.2_rr1.3
962,M15,536,516.98,0.0,536,-227.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_rr_sl0.2_rr1
963,M15,536,708.89,0.0,536,-197.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_rr_sl0.2_rr1.3
964,M15,533,-120.56,0.0,533,137.38,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_old_sl0.35_rr1
965,M15,533,18.86,0.0,533,-17.32,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_old_sl0.35_rr1.3
966,M15,533,977.23,0.0,533,-229.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_rr_sl0.35_rr1
967,M15,533,1107.73,0.0,533,-616.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_swing_rr_sl0.35_rr1.3
968,M15,540,55.13,0.0,540,-149.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_old_sl0.2_rr1
969,M15,540,-180.36,0.0,540,17.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_old_sl0.2_rr1.3
970,M15,540,-214.37,0.0,540,-318.73,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_rr_sl0.2_rr1
971,M15,540,-233.1,0.0,540,310.96,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_rr_sl0.2_rr1.3
972,M15,540,-241.21,0.0,540,-27.84,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_old_sl0.35_rr1
973,M15,540,-346.0,0.0,540,98.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_old_sl0.35_rr1.3
974,M15,540,-106.29,0.0,540,-298.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_rr_sl0.35_rr1
975,M15,540,-288.17,0.0,540,303.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm0.6_zone_rr_sl0.35_rr1.3
976,M15,536,-316.07,0.0,536,331.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_old_sl0.2_rr1
977,M15,536,-201.98,0.0,536,202.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_old_sl0.2_rr1.3
978,M15,536,516.98,0.0,536,-227.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_rr_sl0.2_rr1
979,M15,536,708.89,0.0,536,-197.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_rr_sl0.2_rr1.3
980,M15,533,-120.56,0.0,533,137.38,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_old_sl0.35_rr1
981,M15,533,18.86,0.0,533,-17.32,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_old_sl0.35_rr1.3
982,M15,533,977.23,0.0,533,-229.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_rr_sl0.35_rr1
983,M15,533,1107.73,0.0,533,-616.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_swing_rr_sl0.35_rr1.3
984,M15,540,55.13,0.0,540,-149.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_old_sl0.2_rr1
985,M15,540,-180.36,0.0,540,17.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_old_sl0.2_rr1.3
986,M15,540,-214.37,0.0,540,-318.73,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_rr_sl0.2_rr1
987,M15,540,-233.1,0.0,540,310.96,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_rr_sl0.2_rr1.3
988,M15,540,-241.21,0.0,540,-27.84,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_old_sl0.35_rr1
989,M15,540,-346.0,0.0,540,98.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_old_sl0.35_rr1.3
990,M15,540,-106.29,0.0,540,-298.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_rr_sl0.35_rr1
991,M15,540,-288.17,0.0,540,303.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl12_tm1_zone_rr_sl0.35_rr1.3
992,M15,536,-316.07,0.0,536,331.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_old_sl0.2_rr1
993,M15,536,-201.98,0.0,536,202.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_old_sl0.2_rr1.3
994,M15,536,516.98,0.0,536,-227.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_rr_sl0.2_rr1
995,M15,536,708.89,0.0,536,-197.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_rr_sl0.2_rr1.3
996,M15,533,-120.56,0.0,533,137.38,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_old_sl0.35_rr1
997,M15,533,18.86,0.0,533,-17.32,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_old_sl0.35_rr1.3
998,M15,533,977.23,0.0,533,-229.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_rr_sl0.35_rr1
999,M15,533,1107.73,0.0,533,-616.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr0_tl16_tm0.6_swing_rr_sl0.35_rr1.3
